CustomerID,Sex,Age,Marital Status,Number of Dependants,Annual Income,Account Type,Credit Limit,Number of Accounts,Months since Openning,Outstanding Balance,Utilisation Ratio,Total Amount of Transactions,Total Number of Transactions,Number of Contacts over 12 months,Months Inactive over 12 months,Status
1431662762,F,33,Married,4,$50K - $70K,Silver,2874,1,26,2517,0.876,4794,88,3,2,Active
1426444562,F,65,Married,0,Unknown,Silver,8138,4,36,2104,0.259,1299,29,2,3,Active
1435710512,M,41,Married,2,$90K - $110K,Silver,3306,1,31,706,0.214,4772,76,3,1,Active
1618725812,M,46,Single,4,$70K - $90K,Silver,17673,3,41,1783,0.101,3160,59,1,1,Active
1422768962,M,43,Married,5,$70K - $90K,Silver,1438.3,2,38,0,0,2389,49,5,3,Closed
1425779312,M,39,Single,1,$90K - $110K,Silver,25008,5,36,876,0.035,1753,43,3,3,Active
1577904362,M,36,Unknown,2,$90K - $110K,Silver,34516,2,22,1652,0.048,1283,39,3,2,Active
1421409512,M,46,Single,4,$90K - $110K,Silver,11096,6,35,0,0,3949,69,3,3,Active
1607557112,M,46,Single,2,$70K - $90K,Silver,10077,3,41,0,0,2118,52,2,3,Active
1426010762,M,40,Single,3,$90K - $110K,Silver,29338,2,30,159,0.005,4983,40,2,2,Closed
1426154612,M,51,Single,3,$110K and Over,Silver,20741,5,36,2504,0.121,1818,51,4,1,Active
1433564612,M,39,Single,2,$50K - $70K,Silver,6628,4,19,1735,0.262,4050,89,3,3,Active
1424404112,F,44,Single,4,Less than $50K,Silver,3024,1,36,0,0,4983,78,3,3,Active
1427613812,F,46,Single,4,Less than $50K,Silver,1836,3,37,0,0,1799,28,2,2,Closed
1589091962,M,53,Divorced,1,$90K - $110K,Silver,34516,5,35,1219,0.035,1590,27,2,4,Active
1574905562,M,57,Single,1,$70K - $90K,Silver,19090,3,43,0,0,4712,88,1,3,Active
1423487462,M,41,Unknown,3,$90K - $110K,Silver,7591,3,33,0,0,2302,42,3,2,Closed
1420999262,M,38,Single,2,$50K - $70K,Silver,7756,5,36,1670,0.215,1858,51,2,1,Active
1433460512,F,47,Married,4,Less than $50K,Silver,3216,1,36,1480,0.46,14178,123,1,3,Active
1435160762,F,49,Married,4,Unknown,Silver,8162,5,40,1704,0.209,4334,80,1,1,Active
1442447612,M,62,Single,2,Less than $50K,Silver,5844,6,48,2013,0.344,3546,65,2,3,Active
1427063762,M,29,Divorced,2,$50K - $70K,Gold,15578,6,22,1383,0.089,2492,71,3,2,Active
1419498662,M,41,Married,5,$70K - $90K,Silver,4575,4,36,1344,0.294,4726,64,3,4,Active
1421392112,M,32,Divorced,0,$50K - $70K,Silver,7473,2,36,1253,0.168,13400,104,1,1,Active
1559306162,F,59,Single,0,$50K - $70K,Silver,1931,6,42,1409,0.73,4797,65,2,2,Active
1431528212,M,46,Single,0,$70K - $90K,Gold,30501,6,36,2030,0.067,2525,45,2,3,Active
1416669662,M,47,Married,2,$50K - $70K,Silver,3471,2,39,0,0,14381,115,2,2,Active
1559781362,M,56,Married,1,$90K - $110K,Silver,17450,6,40,2193,0.126,1426,38,1,1,Active
1430969012,M,26,Single,0,Unknown,Silver,3184,5,36,1421,0.446,2253,59,3,2,Active
1435330112,M,51,Single,2,$110K and Over,Silver,34516,1,35,1068,0.031,16428,123,2,2,Active
1423019612,F,54,Single,2,Less than $50K,Silver,1694,3,42,0,0,1930,41,3,4,Closed
1542981212,F,46,Single,1,$50K - $70K,Silver,3569,4,34,0,0,4186,72,2,2,Active
1423106012,M,46,Divorced,1,$50K - $70K,Silver,11343,1,37,1175,0.104,8313,107,2,2,Active
1641178562,F,45,Married,4,Less than $50K,Gold,10677,2,40,0,0,8637,94,2,5,Active
1440890762,M,50,Married,2,$70K - $90K,Silver,8014,1,36,1250,0.156,6950,84,1,3,Active
1428902612,M,44,Unknown,4,$90K - $110K,Silver,25428,1,36,1528,0.06,13360,97,1,3,Active
1439090462,F,38,Single,3,Unknown,Silver,13220,5,36,848,0.064,3789,72,3,3,Active
1426700912,F,42,Single,3,$50K - $70K,Silver,1545,6,29,751,0.486,4477,62,2,3,Active
1421431262,M,60,Single,0,$90K - $110K,Silver,24528,6,36,2396,0.098,4070,67,2,3,Active
1427023862,F,48,Married,2,Unknown,Silver,1755,3,35,1058,0.603,4719,90,1,1,Active
1440129062,F,38,Married,2,$50K - $70K,Silver,1628,6,28,0,0,2527,41,2,2,Closed
1426942712,M,40,Single,2,$90K - $110K,Silver,19279,6,28,1427,0.074,1777,56,4,2,Active
1435514162,F,41,Single,4,Less than $50K,Silver,2687,4,36,1317,0.49,4096,76,4,3,Active
1433590262,M,26,Single,0,Less than $50K,Silver,1934,4,36,1070,0.553,2334,61,2,1,Active
1420551362,M,36,Married,2,$70K - $90K,Silver,3092,5,17,1825,0.59,2883,61,3,2,Active
1429137962,M,44,Married,3,$90K - $110K,Silver,20882,4,36,1420,0.068,2291,40,5,2,Active
1442330312,M,44,Single,2,Unknown,Silver,28292,6,36,0,0,3948,60,1,3,Active
1419189662,F,38,Single,2,Less than $50K,Silver,3311,5,28,1556,0.47,14470,103,4,3,Active
1431691112,M,26,Single,1,$50K - $70K,Silver,2703,3,36,1256,0.465,2111,29,3,4,Active
1557390962,M,32,Divorced,1,$70K - $90K,Silver,12616,3,13,0,0,1376,29,3,3,Closed
1435988912,M,50,Married,4,$90K - $110K,Silver,11900,3,39,1796,0.151,14666,101,2,1,Active
1419032912,M,41,Married,3,$90K - $110K,Silver,13818,2,33,609,0.044,13209,101,1,1,Active
1434176012,F,44,Single,2,$50K - $70K,Silver,3299,6,25,2517,0.763,4312,84,3,2,Active
1418771912,M,31,Unknown,2,$90K - $110K,Silver,4246,2,18,2517,0.593,8102,66,3,1,Closed
1423278962,F,44,Single,3,Less than $50K,Silver,2228,2,36,0,0,2523,45,3,3,Closed
1510939412,F,48,Single,1,Less than $50K,Silver,3001,6,41,482,0.161,2403,42,4,2,Closed
1421921912,M,43,Single,3,$50K - $70K,Silver,6080,5,35,787,0.129,4866,56,2,3,Closed
1420299962,M,47,Married,3,$50K - $70K,Gold,16138,3,36,1249,0.077,1198,33,2,2,Active
1432933112,F,32,Married,1,Less than $50K,Silver,9550,4,36,2517,0.264,13783,116,3,3,Active
1441329062,M,39,Married,1,$110K and Over,Silver,5764,6,25,1529,0.265,1972,38,2,3,Active
1424063612,M,42,Single,4,$90K - $110K,Gold,34516,2,36,2253,0.065,7836,93,1,2,Active
1433172362,M,51,Married,4,$90K - $110K,Silver,14438,6,42,2517,0.174,2090,47,2,1,Active
1417336562,M,43,Married,4,$50K - $70K,Silver,8129,5,36,1799,0.221,1402,33,0,3,Active
1439700062,M,39,Unknown,2,$70K - $90K,Gold,29808,4,36,0,0,16098,128,2,2,Active
1424955512,F,38,Married,3,Less than $50K,Silver,2435,4,28,1888,0.775,1847,39,3,2,Active
1434878162,M,38,Divorced,2,$70K - $90K,Gold,26437,4,26,681,0.026,2167,57,0,2,Active
1419477362,M,37,Married,4,$50K - $70K,Silver,1438.3,6,27,759,0.528,4446,86,2,3,Active
1633192412,F,58,Married,2,$50K - $70K,Silver,2019,6,53,1380,0.684,2005,62,3,2,Active
1429191812,F,53,Married,2,Less than $50K,Gold,12100,1,45,1350,0.112,13138,115,1,2,Active
1578111812,M,43,Single,3,$70K - $90K,Silver,11186,4,31,2231,0.199,3692,84,1,2,Active
1433616812,M,48,Married,4,$90K - $110K,Silver,28307,1,40,1506,0.053,9042,122,3,1,Active
1437369812,M,41,Single,2,$90K - $110K,Silver,19110,3,34,2449,0.128,4478,76,1,3,Active
1430062712,F,52,Divorced,2,Less than $50K,Silver,2111,4,36,0,0,4459,72,3,2,Active
1416331562,M,41,Married,3,$110K and Over,Silver,34516,2,33,638,0.018,13085,139,3,4,Active
1430837312,M,54,Married,1,$90K - $110K,Silver,6175,4,36,960,0.155,1847,59,2,1,Active
1439186612,M,38,Married,2,Less than $50K,Silver,1438.3,6,27,0,0,2412,58,4,2,Active
1418210762,F,39,Single,2,Less than $50K,Silver,9476,6,36,0,0,1128,27,3,3,Active
1420997462,M,41,Single,2,$110K and Over,Silver,5489,6,32,1513,0.276,4085,65,2,3,Active
1587105962,F,47,Married,2,Less than $50K,Silver,1438.3,5,41,0,0,1501,40,4,3,Active
1640099762,F,44,Unknown,4,Less than $50K,Silver,3017,1,39,1868,0.619,2096,50,2,4,Closed
1441237862,M,54,Single,1,$110K and Over,Silver,34516,5,36,0,0,3918,67,2,1,Active
1649636762,F,36,Single,1,Less than $50K,Silver,3277,2,32,0,0,14252,127,2,3,Active
1427988362,F,57,Married,4,Less than $50K,Silver,2159,3,36,1004,0.465,1353,30,2,1,Active
1436915312,F,60,Single,0,Unknown,Diamond,7469,4,55,2517,0.337,16328,124,2,3,Active
1436679512,F,50,Married,2,Unknown,Diamond,34516,2,40,1826,0.053,14994,121,1,1,Active
1438551512,M,37,Married,2,$70K - $90K,Silver,7959,5,36,998,0.125,1855,29,5,3,Active
1423115012,F,43,Unknown,3,Unknown,Silver,8777,3,36,2517,0.287,4551,83,2,3,Active
1559587862,F,47,Single,4,$50K - $70K,Silver,2896,6,36,0,0,4970,85,3,3,Active
1429835312,M,42,Single,0,$70K - $90K,Silver,15699,4,36,0,0,1793,40,6,3,Closed
1594281812,M,43,Married,4,$50K - $70K,Silver,10800,3,37,1491,0.138,3966,77,3,2,Active
1439840762,F,57,Unknown,3,Less than $50K,Silver,3082,2,36,2507,0.813,7787,89,1,2,Active
1442631662,M,50,Single,1,$90K - $110K,Silver,2826,6,41,1741,0.616,4488,73,2,1,Active
1627985012,F,27,Married,0,Less than $50K,Silver,1864,4,22,1384,0.742,1662,32,2,1,Active
1430104862,M,41,Single,3,$90K - $110K,Silver,8029,4,36,1576,0.196,1094,32,3,3,Active
1578836012,M,36,Married,3,$70K - $90K,Silver,12397,4,27,1001,0.081,1888,42,2,3,Active
1560681512,F,50,Married,2,Less than $50K,Silver,1438.3,2,37,491,0.341,5102,83,2,1,Active
1435426262,F,43,Married,3,Less than $50K,Silver,3541,1,27,1042,0.294,14511,123,2,2,Active
1434788762,M,60,Married,1,$90K - $110K,Silver,23412,6,50,1078,0.046,1786,50,2,2,Active
1578235712,M,44,Single,4,$70K - $90K,Silver,3233,5,32,1034,0.32,1256,29,2,3,Active
1502571362,F,42,Single,4,$50K - $70K,Silver,1786,4,35,1316,0.737,4306,73,3,3,Active
1416543212,F,42,Divorced,3,Less than $50K,Silver,2029,6,28,1377,0.679,4014,86,4,2,Active
1629030062,M,38,Married,2,$90K - $110K,Silver,9620,5,33,2033,0.211,1735,43,3,3,Active
1435153412,F,53,Married,3,$50K - $70K,Silver,2192,6,46,1146,0.523,4756,85,1,3,Active
1534812212,M,52,Single,2,$70K - $90K,Silver,3460,2,45,0,0,2355,47,3,3,Closed
1417731512,M,35,Single,3,$50K - $70K,Diamond,22725,1,19,808,0.036,13847,120,3,1,Active
1635783212,F,61,Single,0,$50K - $70K,Silver,9721,3,56,0,0,2260,46,4,3,Closed
1426124612,F,43,Married,5,$50K - $70K,Silver,7135,5,34,1164,0.163,3746,81,3,1,Active
1635935762,F,42,Married,4,Less than $50K,Silver,2757,3,37,1785,0.647,3766,69,3,1,Active
1624454012,M,56,Single,2,$110K and Over,Silver,4675,1,51,1340,0.287,8037,100,2,1,Active
1425877862,M,36,Single,3,$70K - $90K,Silver,11684,3,36,1786,0.153,2969,88,1,1,Active
1418705612,F,63,Single,0,Less than $50K,Silver,4847,6,36,1856,0.383,4712,76,1,1,Active
1434357062,F,43,Single,3,$50K - $70K,Silver,2656,5,34,1166,0.439,4171,80,4,3,Active
1419726062,M,47,Married,4,$90K - $110K,Silver,27720,3,30,2414,0.087,8520,89,1,3,Active
1429424012,F,43,Married,2,Less than $50K,Silver,6979,6,36,898,0.129,1665,44,4,2,Active
1430160812,F,64,Married,0,Unknown,Silver,7646,3,36,1010,0.132,1667,47,3,1,Active
1426594412,M,48,Divorced,2,$90K - $110K,Silver,24446,6,29,1854,0.076,3897,75,3,2,Active
1432141412,M,28,Divorced,0,Unknown,Silver,16766,3,36,1535,0.092,3093,77,3,3,Active
1443069212,M,45,Married,4,$90K - $110K,Silver,12250,5,36,2165,0.177,1995,39,4,3,Closed
1425710762,F,39,Unknown,3,Less than $50K,Silver,1817,2,36,0,0,2216,44,2,3,Closed
1634292962,F,32,Single,2,Less than $50K,Silver,1438.3,5,17,1228,0.854,2580,67,2,1,Active
1614479612,M,50,Single,3,$70K - $90K,Silver,20437,5,45,1020,0.05,4166,66,5,3,Active
1621741562,M,39,Married,3,$50K - $70K,Silver,12078,5,34,1687,0.14,2384,52,2,1,Active
1427414762,M,37,Single,2,$70K - $90K,Silver,7349,2,28,994,0.135,13970,109,1,6,Active
1641741062,M,47,Married,2,$50K - $70K,Silver,7106,3,43,736,0.104,5192,75,1,4,Active
1428091712,F,37,Single,3,Less than $50K,Silver,3685,5,36,1396,0.379,3016,85,4,2,Active
1439314562,M,64,Single,0,Less than $50K,Silver,3196,3,36,0,0,3412,72,4,2,Active
1621338362,M,40,Divorced,2,$50K - $70K,Silver,2430,3,35,974,0.401,4344,75,1,1,Active
1418320712,M,44,Single,4,$70K - $90K,Silver,2758,2,28,461,0.167,4244,96,1,2,Active
1431319712,F,52,Single,3,Less than $50K,Silver,1438.3,2,41,787,0.547,4956,89,2,3,Active
1441226162,M,40,Single,3,$110K and Over,Silver,17018,4,27,0,0,1550,47,3,2,Active
1559375162,M,53,Single,5,$110K and Over,Diamond,34516,2,36,2088,0.06,15290,123,1,4,Active
1434918062,M,43,Single,3,$50K - $70K,Silver,9267,3,36,0,0,7991,90,3,3,Closed
1435650812,M,56,Married,4,$70K - $90K,Silver,3426,1,47,1841,0.537,4268,81,3,1,Active
1509798062,M,46,Single,3,$50K - $70K,Silver,9432,2,39,1418,0.15,1319,26,2,3,Active
1416832112,M,50,Married,4,$50K - $70K,Silver,2845,6,38,1153,0.405,3730,66,3,3,Active
1617504962,M,32,Single,1,$70K - $90K,Silver,10029,5,27,606,0.06,2192,58,3,3,Active
1419888812,M,34,Married,1,$90K - $110K,Silver,6313,5,36,782,0.124,1703,34,2,3,Active
1417649612,F,53,Single,2,Less than $50K,Silver,2973,4,36,2517,0.847,4862,77,1,3,Active
1434367712,F,39,Single,1,Less than $50K,Gold,10190,5,30,891,0.087,3768,59,2,2,Active
1421582162,M,55,Single,1,$110K and Over,Silver,34516,4,42,1478,0.043,1308,41,3,2,Active
1432603262,F,58,Divorced,3,Less than $50K,Silver,1508,2,36,0,0,1990,31,3,2,Closed
1418945762,M,51,Married,4,$110K and Over,Gold,34516,5,31,1254,0.036,1366,25,1,2,Active
1441344962,F,52,Single,2,$50K - $70K,Silver,3476,3,45,1560,0.449,3496,58,3,1,Active
1425687812,M,50,Single,3,$90K - $110K,Gold,34516,3,36,2517,0.073,7155,66,2,3,Closed
1638731462,M,43,Single,1,$70K - $90K,Silver,2387,4,38,1482,0.621,3909,67,3,2,Active
1560160712,M,56,Married,2,$70K - $90K,Silver,5887,3,41,659,0.112,1193,26,2,2,Active
1419219512,F,40,Married,3,Unknown,Silver,9191,4,36,1666,0.181,4275,83,4,2,Active
1557669812,F,47,Married,3,Less than $50K,Silver,8257,1,28,961,0.116,13769,104,1,3,Active
1417309862,F,47,Married,5,Less than $50K,Silver,2291,1,36,1419,0.619,4498,81,1,6,Active
1562000312,M,43,Married,3,$90K - $110K,Silver,10540,3,34,1489,0.141,1980,45,4,4,Active
1550309462,M,49,Unknown,3,$90K - $110K,Silver,20769,2,39,901,0.043,1835,43,4,3,Closed
1543067462,F,46,Single,2,Unknown,Silver,7565,6,34,887,0.117,4683,87,1,3,Active
1610569862,M,43,Unknown,5,$50K - $70K,Silver,7599,3,38,1100,0.145,4401,71,2,3,Active
1627515362,M,60,Single,1,$90K - $110K,Silver,11524,6,55,0,0,3598,72,1,2,Active
1416350912,F,26,Single,1,$50K - $70K,Silver,5645,4,14,2324,0.412,2482,57,4,2,Active
1436126012,F,49,Married,1,Less than $50K,Silver,3423,2,36,2186,0.639,14037,120,2,3,Active
1442607512,M,53,Married,1,$90K - $110K,Silver,22140,6,38,733,0.033,1580,45,2,3,Active
1560511112,F,63,Married,0,Less than $50K,Silver,3558,5,49,2318,0.651,1631,31,0,3,Active
1424592212,F,54,Single,2,Unknown,Silver,3778,4,44,0,0,2367,45,4,3,Closed
1423496312,M,50,Single,1,$110K and Over,Silver,32563,4,37,0,0,9220,81,2,3,Closed
1433318162,F,43,Married,4,Less than $50K,Silver,8358,2,33,926,0.111,1566,37,3,3,Active
1435665212,M,41,Married,2,$90K - $110K,Silver,9133,6,36,2140,0.234,4101,88,3,3,Active
1617799412,M,53,Single,1,$90K - $110K,Silver,30271,3,48,1406,0.046,3231,47,3,3,Closed
1428016712,F,42,Married,4,Less than $50K,Silver,2128,5,36,528,0.248,2289,41,3,2,Closed
1420921562,F,65,Married,0,Less than $50K,Silver,4161,5,53,2491,0.599,1203,30,5,3,Active
1624910612,M,42,Married,3,$50K - $70K,Silver,3161,2,37,1788,0.566,13692,117,3,2,Active
1440506762,F,54,Divorced,2,Less than $50K,Silver,3591,6,36,2517,0.701,2313,43,1,3,Closed
1425094412,F,51,Single,4,Less than $50K,Silver,1765,4,37,1487,0.842,3333,66,2,4,Active
1436851112,M,57,Unknown,3,$70K - $90K,Silver,16791,6,50,1181,0.07,2983,74,4,3,Active
1423009862,M,44,Single,3,$70K - $90K,Silver,7532,6,39,0,0,3550,68,2,2,Active
1419997712,M,31,Single,1,Less than $50K,Gold,12359,6,36,0,0,7528,70,5,3,Closed
1421998412,M,46,Married,0,$70K - $90K,Diamond,34516,3,36,1092,0.032,1409,39,2,3,Active
1418229062,F,42,Single,3,Less than $50K,Silver,3802,3,36,1300,0.342,2165,36,4,3,Closed
1431330962,F,51,Married,4,Less than $50K,Silver,2268,2,39,651,0.287,5016,88,1,3,Active
1558499012,F,46,Unknown,1,Unknown,Silver,2069,5,28,0,0,2754,55,6,2,Closed
1422577112,M,43,Unknown,3,$70K - $90K,Silver,13448,5,31,0,0,5067,62,2,1,Active
1481572562,F,47,Single,2,Less than $50K,Silver,1789,4,40,1088,0.608,4191,90,3,3,Active
1419905762,M,45,Single,5,$90K - $110K,Silver,33755,4,35,2301,0.068,3458,71,1,2,Active
1595801762,F,40,Single,2,Less than $50K,Silver,4748,1,34,2085,0.439,7288,88,1,2,Active
1442726912,F,51,Married,3,Unknown,Silver,4502,6,37,1785,0.396,4469,87,1,1,Active
1427848412,M,52,Single,2,$110K and Over,Silver,2507,3,36,1259,0.502,4461,73,1,2,Active
1621095512,F,47,Married,2,Unknown,Silver,2373,3,42,1480,0.624,4228,63,3,3,Active
1421449862,M,53,Single,3,$110K and Over,Silver,30883,3,36,1694,0.055,1267,23,0,1,Active
1442426912,M,42,Single,4,$70K - $90K,Silver,3322,2,31,0,0,13784,108,2,2,Active
1422856112,M,49,Married,2,$90K - $110K,Silver,11332,3,39,946,0.083,3806,65,2,2,Active
1439189012,F,43,Single,5,Unknown,Silver,4607,6,34,2440,0.53,4825,77,3,6,Active
1438310912,F,49,Married,4,Unknown,Silver,2542,4,38,850,0.334,4972,79,1,2,Active
1419833762,F,48,Married,2,Less than $50K,Silver,6362,4,36,1705,0.268,5169,84,2,1,Active
1438536362,M,42,Divorced,2,$90K - $110K,Silver,6779,5,35,1359,0.2,3434,65,1,3,Active
1541806562,F,30,Married,1,Less than $50K,Silver,1512,3,17,810,0.536,2558,44,3,1,Active
1441870862,F,56,Unknown,2,Less than $50K,Silver,8438,3,36,1825,0.216,4798,89,2,1,Active
1506735812,F,44,Single,3,Unknown,Silver,1900,3,37,0,0,2298,45,3,2,Closed
1652140412,M,36,Married,1,$90K - $110K,Silver,15488,4,32,1463,0.094,2916,50,3,4,Active
1437926462,F,43,Single,3,Less than $50K,Silver,4204,5,32,0,0,3799,85,3,3,Active
1422682562,F,49,Single,3,$50K - $70K,Gold,20176,1,36,2219,0.11,8255,86,1,3,Active
1437396962,F,52,Married,1,Less than $50K,Silver,2012,4,42,1230,0.611,3822,68,3,2,Active
1432879112,M,51,Single,2,$90K - $110K,Silver,11862,5,43,0,0,4101,88,3,3,Active
1559612462,F,53,Single,2,$50K - $70K,Silver,5332,6,42,0,0,1371,39,0,2,Active
1441875362,F,57,Single,4,Less than $50K,Silver,3059,2,45,1744,0.57,7709,89,3,2,Active
1417952612,M,50,Married,4,$70K - $90K,Silver,18142,5,34,0,0,15427,95,1,1,Active
1420398662,F,39,Married,2,Less than $50K,Silver,1438.3,4,28,0,0,4089,73,0,3,Active
1418857262,M,56,Married,1,$70K - $90K,Silver,5248,5,46,1816,0.346,2305,45,4,2,Active
1431847562,M,36,Single,2,$70K - $90K,Silver,1438.3,5,25,0,0,2882,68,2,3,Active
1439579312,M,47,Married,0,$90K - $110K,Gold,34516,3,36,1913,0.055,7535,92,1,2,Active
1431115712,F,47,Single,3,Less than $50K,Silver,4862,6,34,0,0,4167,86,0,3,Active
1427486762,M,46,Single,5,$90K - $110K,Silver,32975,6,33,2517,0.076,597,17,3,3,Closed
1642330862,M,41,Married,3,$90K - $110K,Silver,16954,5,37,1588,0.094,3411,60,3,3,Active
1426371062,F,39,Married,1,Unknown,Silver,2751,1,36,1158,0.421,4861,82,2,3,Active
1418597162,M,53,Single,2,$110K and Over,Silver,18551,3,36,1434,0.077,5364,90,2,2,Active
1433469962,F,44,Married,2,$50K - $70K,Silver,7244,2,32,2031,0.28,7925,90,3,2,Active
1432449662,F,53,Married,4,Less than $50K,Silver,2974,6,36,1170,0.393,1785,45,3,1,Active
1429903562,F,51,Single,3,Unknown,Titanium,34516,3,42,1913,0.055,16712,123,4,1,Active
1420211162,M,50,Single,3,$110K and Over,Silver,3234,4,31,1486,0.459,1354,28,2,1,Active
1654958012,F,56,Single,2,Less than $50K,Silver,3639,3,52,2178,0.599,1865,42,1,5,Closed
1430720612,F,57,Married,2,Less than $50K,Silver,2129,2,46,1139,0.535,4509,73,2,3,Active
1440619412,F,43,Divorced,4,Less than $50K,Silver,1438.3,3,36,743,0.517,4484,78,2,2,Active
1441998812,M,52,Married,1,$90K - $110K,Silver,1857,2,36,1833,0.987,829,17,3,3,Closed
1558232612,F,40,Single,5,Less than $50K,Silver,1826,3,22,944,0.517,4528,65,2,1,Active
1442246612,F,37,Single,2,$50K - $70K,Silver,2573,4,24,1280,0.497,4289,81,4,1,Active
1421568962,M,31,Married,1,$50K - $70K,Silver,2469,6,20,1695,0.687,1615,36,5,2,Active
1516638512,F,35,Single,1,Unknown,Silver,3518,4,28,1575,0.448,2121,60,2,5,Active
1560582662,F,61,Married,0,Less than $50K,Silver,4130,1,47,0,0,2418,57,4,3,Closed
1427817062,F,42,Single,3,Less than $50K,Silver,2837,6,36,834,0.294,3892,69,3,3,Active
1439145512,M,52,Single,2,$70K - $90K,Silver,1629,3,39,978,0.6,3766,83,3,2,Active
1544630762,M,50,Single,3,$90K - $110K,Silver,21322,3,39,2216,0.104,8693,91,2,3,Active
1641301262,F,46,Married,2,Less than $50K,Silver,2552,3,41,1879,0.736,4153,79,3,1,Active
1435835612,M,60,Married,0,$70K - $90K,Silver,4541,5,47,1037,0.228,2829,44,3,1,Closed
1560464462,M,53,Married,2,$50K - $70K,Silver,2672,2,40,1604,0.6,4766,75,0,3,Active
1438933562,F,52,Single,1,Less than $50K,Silver,1438.3,5,43,604,0.42,4219,83,3,2,Active
1426552412,F,45,Single,1,Less than $50K,Silver,4977,1,35,1411,0.284,4182,85,3,1,Active
1432281962,F,50,Married,1,Less than $50K,Silver,3160,6,33,1180,0.373,3740,68,4,4,Active
1423230662,M,58,Single,2,$70K - $90K,Silver,2236,2,48,710,0.318,2562,38,2,1,Closed
1636956812,M,50,Unknown,1,$110K and Over,Gold,34516,2,45,1514,0.044,7333,72,0,2,Active
1441115012,M,48,Single,3,$90K - $110K,Silver,21374,3,35,0,0,4100,79,3,3,Active
1577625362,F,37,Single,1,Unknown,Silver,9466,3,20,0,0,2503,70,5,2,Active
1417090562,M,36,Married,3,$90K - $110K,Silver,2607,5,36,1880,0.721,2045,39,2,3,Active
1431147212,F,57,Divorced,2,Less than $50K,Silver,2504,5,47,1915,0.765,4847,86,2,1,Active
1593867062,M,42,Unknown,4,$70K - $90K,Silver,1871,4,36,0,0,2593,48,4,3,Closed
1442975462,M,58,Married,2,$90K - $110K,Silver,9149,6,46,1806,0.197,1220,36,3,1,Active
1416810662,M,37,Single,3,$50K - $70K,Gold,15133,3,24,1663,0.11,4392,68,3,1,Active
1579587662,M,43,Married,4,$50K - $70K,Silver,7139,2,32,1512,0.212,14802,112,2,2,Active
1561319462,M,48,Married,2,$90K - $110K,Silver,6593,4,37,0,0,3520,69,3,3,Active
1426215062,M,46,Single,3,$70K - $90K,Gold,34516,4,29,2040,0.059,3754,53,3,3,Active
1429666112,M,54,Married,5,$90K - $110K,Silver,6065,4,47,1728,0.285,1114,27,3,1,Active
1654153562,F,42,Single,3,Less than $50K,Silver,1538,4,38,868,0.564,5228,61,4,1,Active
1429379762,F,49,Single,1,Less than $50K,Silver,1438.3,6,41,0,0,4538,82,3,1,Active
1578744812,M,42,Married,1,$50K - $70K,Silver,2807,4,32,1845,0.657,1346,26,2,2,Active
1425891062,F,48,Married,5,Less than $50K,Silver,6921,5,36,1023,0.148,4608,79,0,3,Active
1560256112,M,50,Married,4,$50K - $70K,Silver,12914,6,35,1227,0.095,2082,54,5,1,Closed
1430708012,F,32,Married,2,Less than $50K,Silver,9761,1,20,1470,0.151,14334,97,2,3,Active
1558635062,M,43,Single,4,$50K - $70K,Silver,9043,1,25,1974,0.218,4638,48,2,2,Closed
1430801762,F,57,Married,3,Less than $50K,Silver,2525,4,36,1203,0.476,4360,78,2,3,Active
1435643312,F,49,Married,3,Less than $50K,Silver,3949,6,42,1463,0.37,4124,57,2,1,Active
1418356262,F,56,Unknown,4,Less than $50K,Silver,4604,5,49,621,0.135,4586,79,3,3,Active
1428705362,M,32,Single,1,Unknown,Silver,18889,6,26,1880,0.1,2979,55,4,3,Active
1439484062,F,51,Married,4,Less than $50K,Silver,2791,3,41,940,0.337,2584,49,4,3,Closed
1432706462,F,48,Married,3,Less than $50K,Silver,4095,1,38,2517,0.615,4175,77,2,3,Active
